Year,Type,Country,Activity,Sex,Fatal,Sharks,Month
1966,PROVOKED,AUSTRALIA,Spearfishing,Male,NO,Other sharks,dec
1966,UNPROVOKED,AUSTRALIA,Spearfishing,Male,NO,Other sharks,dec
1966,UNPROVOKED,AUSTRALIA,Spearfishing,Male,NO,Other sharks,dec
1966,UNPROVOKED,PAPUA NEW GUINEA,Swimming,Female,YES,Other sharks,oct
1966,UNPROVOKED,PAPUA NEW GUINEA,Bathing,Female,YES,Other sharks,oct
1966,UNPROVOKED,AUSTRALIA,"Free diving, carrying speargun",Male,NO,Other sharks,sep
1966,UNPROVOKED,AUSTRALIA,Spearfishing,Male,NO,Other sharks,sep
1966,PROVOKED,USA,Hunting crayfish ,Male,NO,Other sharks,sep
1966,UNPROVOKED,NEW BRITAIN,Swimming,Female,YES,Other sharks,aug
1966,UNPROVOKED,NEW BRITAIN,Diving into water,Female,YES,Other sharks,aug
1966,UNPROVOKED,CROATIA,Swimming,Male,YES,White shark,aug
1966,UNPROVOKED,TAIWAN,Lobster diving using Scuba,Male,NO,Other sharks,aug
1966,UNPROVOKED,ITALY,Attacked shark with fists,Male,NO,Other sharks,aug
1966,UNPROVOKED,USA,Diving for sand dollars,Male,NO,Other sharks,jul
1966,PROVOKED,USA,Killing a shark,Male,NO,Other sharks,jul
1966,PROVOKED,USA,Clamming,Male,NO,Other sharks,jun
1966,PROVOKED,USA,Fishing,Male,NO,Other sharks,jun
1966,UNPROVOKED,USA,Swimming,Male,NO,Other sharks,jun
1966,UNPROVOKED,AUSTRALIA,Fishing,Male,NO,Other sharks,may
1966,SEA DISASTER,AUSTRALIA,Shipwreck,Male,YES,White shark,may
1966,UNPROVOKED,AUSTRALIA,Treading water,Male,NO,White shark,feb
1966,PROVOKED,SOUTH AFRICA,Helping men land a shark,Male,NO,Other sharks,jan
1966,UNPROVOKED,USA,Free diving / spearfishing (resting on the surface),Male,NO,White shark,jan
1966,UNPROVOKED,AUSTRALIA,Spearfishing,Male,NO,Other sharks,jan
1966,UNPROVOKED,SOUTH AFRICA,Standing,Male,NO,Other sharks,jan
1966,UNPROVOKED,AUSTRALIA,Jumped into the water,Male,NO,Other sharks,jan
1966,UNPROVOKED,SOUTH AFRICA,Body surfing,Male,NO,Other sharks,jan
1966,UNPROVOKED,USA,Swimming,Male,NO,Other sharks,jan
1965,UNPROVOKED,AUSTRALIA,"Spearfishing, but standing in knee-deep water",Male,NO,Other sharks,dec
1965,UNPROVOKED,JOHNSTON ISLAND,Freediving,Male,NO,Other sharks,dec
1965,PROVOKED,AUSTRALIA,Fishing from 34' boat when pulled overboard by hooked shark,Male,YES,Other sharks,nov
1965,UNPROVOKED,AUSTRALIA,Surfing,Male,NO,Other sharks,nov
1965,UNPROVOKED,BAHAMAS,Sunbathing on beach when he saw child being attacked by the shark,Male,NO,Other sharks,oct
1965,UNPROVOKED,BAHAMAS,Playing in the water,Female,YES,Other sharks,oct
1965,UNPROVOKED,NEW BRITAIN,"Spearfishing, shot a turtle",Male,YES,Other sharks,oct
1965,PROVOKED,PAPUA NEW GUINEA,Spearing fish,Male,NO,Other sharks,sep
1965,PROVOKED,PAPUA NEW GUINEA,Fishing (rod & line),Male,NO,Other sharks,sep
1965,PROVOKED,BAHAMAS,Attempting to anesthetize shark,Male,NO,Other sharks,jul
1965,UNPROVOKED,USA,Spearfishing,Male,NO,White shark,apr
1965,UNPROVOKED,PALAU,Walking on reef,Male,NO,Other sharks,apr
1965,UNPROVOKED,USA,Paddling on surfboard,Male,NO,Other sharks,apr
1965,UNPROVOKED,USA,Free diving,Male,NO,Other sharks,mar
1965,UNPROVOKED,SOUTH AFRICA,Treading water,Male,NO,Other sharks,feb
1965,UNPROVOKED,USA,Scuba diving,Male,NO,Other sharks,feb
1965,UNPROVOKED,SOUTH AFRICA,Paddling rescue ski,Male,NO,White shark,jan
1965,UNPROVOKED,AUSTRALIA,Swimming,Male,NO,Other sharks,jan
1965,UNPROVOKED,NEW GUINEA,Free diving,Male,YES,Other sharks,jan
1965,UNPROVOKED,,Standing in waist-deep water,Male,NO,White shark,jun
1965,UNPROVOKED,EGYPT,"Spearfishing, but standing in the water",Male,NO,Other sharks,jun
1964,UNPROVOKED,SOUTH AFRICA,Swimming,Male,NO,Other sharks,dec
1964,UNPROVOKED,PAPUA NEW GUINEA,"Canoe swamped, swimming back to canoe",Male,NO,Other sharks,dec
1964,UNPROVOKED,AUSTRALIA,Free diving with seals,Male,NO,White shark,nov
1964,PROVOKED,AUSTRALIA,"Filming underwater, carrying powerhead",Male,NO,White shark,nov
1964,UNPROVOKED,AUSTRALIA,"Surfing, but swimming to his board",Male,NO,Other sharks,oct
1964,UNPROVOKED,TAIWAN,Swimming,Male,NO,Other sharks,sep
1964,UNPROVOKED,MEXICO,Floating on his back in an inner tube,Male,NO,Other sharks,aug
1964,UNPROVOKED,USA,Swimming,Male,NO,Other sharks,aug
1964,UNPROVOKED,USA,Spearfishing using scuba,Male,NO,Other sharks,aug
1964,UNPROVOKED,SOUTH AFRICA,Searching for remains of  Dr. Marais,Male,NO,Other sharks,jul
1964,PROVOKED,USA,Tagging sharks,Male,NO,White shark,jul
1964,BOAT,PAPUA NEW GUINEA,Fishing,Male,NO,Other sharks,jun
1964,UNPROVOKED,PANAMA,Standing,Male,NO,Other sharks,may
1964,UNPROVOKED,FIJI,Spearfishing,Male,YES,Other sharks,may
1964,UNPROVOKED,AUSTRALIA,Surfing,Male,NO,Other sharks,mar
1964,UNPROVOKED,USA,Skin diving ,Male,NO,Other sharks,mar
1964,UNPROVOKED,NEW ZEALAND,Spearfishing,Male,NO,White shark,feb
1964,UNPROVOKED,SOUTH AFRICA,Body boarding,Male,NO,White shark,feb
1964,UNPROVOKED,NEW ZEALAND,Lying in 2 feet of water,Male,NO,Other sharks,feb
1964,UNPROVOKED,NEW ZEALAND,Swimming,Male,YES,White shark,feb
1964,UNPROVOKED,AUSTRALIA,Freediving,Male,NO,Other sharks,jan
1964,UNPROVOKED,USA,Spearfishing / Scuba diving (at surface),Male,NO,White shark,jan
1964,UNPROVOKED,PAPUA NEW GUINEA,Fishing,Male,YES,Other sharks,jan
1964,UNPROVOKED,SOUTH AFRICA,Diving for sinkers,Male,NO,Other sharks,jan
1963,UNPROVOKED,SOUTH AFRICA,Standing,Female,NO,Other sharks,dec
1963,UNPROVOKED,SOUTH AFRICA,Swimming ,Male,NO,Other sharks,dec
1963,UNPROVOKED,AUSTRALIA,Sitting on gunwale of boat,Male,NO,Other sharks,dec
1963,PROVOKED,SOUTH AFRICA,Helping friend land hooked shark,Male,NO,Other sharks,dec
1963,PROVOKED,AUSTRALIA,Fishing,Male,NO,Other sharks,dec
1963,UNPROVOKED,SOUTH AFRICA,Spearfishing,Male,NO,White shark,dec
1963,UNPROVOKED,SOUTH AFRICA,Splashing in surf,Male,YES,Other sharks,dec
1963,UNPROVOKED,AUSTRALIA,Spearfishing,Male,NO,White shark,dec
1963,UNPROVOKED,NEW BRITAIN,Spearfishing,Male,YES,Other sharks,dec
1963,UNPROVOKED,NEW ZEALAND,Treading water while alongside capsized yacht,Male,NO,Other sharks,nov
1963,PROVOKED,PAPUA NEW GUINEA,Fishing / standing in waist deep water,Female,NO,Other sharks,nov
1963,UNPROVOKED,FIJI,Fishing,Female,NO,Other sharks,nov
1963,PROVOKED,AUSTRALIA,Catching sharks under government contract,Male,NO,White shark,nov
1963,PROVOKED,USA,Testing anti-shark cage,Male,NO,Other sharks,nov
1963,UNPROVOKED,PAPUA NEW GUINEA,Wading,Male,NO,Other sharks,nov
1963,UNPROVOKED,PALAU,Fishing,Male,NO,Other sharks,nov
1963,UNPROVOKED,USA,"Surf fishing, wading ",Male,NO,Other sharks,oct
1963,UNPROVOKED,CHILE,Spearfishing / free diving,Male,YES,White shark,sep
1963,UNPROVOKED,SOLOMON ISLANDS,Spearing fish,Male,YES,Other sharks,sep
1963,PROVOKED,AUSTRALIA,Surfing,Male,NO,Other sharks,sep
1963,PROVOKED,USA,"Spearfishing, pulled sharks tail",Male,NO,Other sharks,sep
1963,UNPROVOKED,FEDERATED STATES OF MICRONESIA,Spearfishing,Male,NO,Other sharks,jul
1963,PROVOKED,USA,"Fishing, on charter boat Silver Dollar",Male,NO,Other sharks,jul
1963,UNPROVOKED,GREECE,Swimming,Female,YES,White shark,jun
1963,PROVOKED,PAPUA NEW GUINEA,Fishing,Male,NO,Other sharks,jun
1963,PROVOKED,AUSTRALIA,Fishing,Male,NO,Other sharks,apr
1963,UNPROVOKED,USA,Swimming,Male,YES,Other sharks,apr
1963,UNPROVOKED,AUSTRALIA,"Surfing on ""chest board"" (boogie board?)",Male,NO,Other sharks,apr
1963,UNPROVOKED,USA,Surfing ,Male,NO,Other sharks,apr
1963,UNPROVOKED,AUSTRALIA,Spearfishing,Male,NO,Other sharks,feb
1963,UNPROVOKED,FIJI,Spearfishing,Male,NO,White shark,feb
1963,UNPROVOKED,AUSTRALIA,Wading,Female,YES,Other sharks,jan
1963,PROVOKED,SOUTH AFRICA,Fishing,Male,NO,Other sharks,jan
1963,UNPROVOKED,SOUTH AFRICA,"Free diving, hunting crayfish",Male,NO,Other sharks,jan
1963,UNPROVOKED,SOUTH AFRICA,Spearfishing,Male,NO,Other sharks,jan
1962,PROVOKED,SOUTH AFRICA,Scuba diving,Male,NO,Other sharks,dec
1962,UNPROVOKED,AUSTRALIA,Spearfishing,Male,YES,White shark,dec
1962,UNPROVOKED,AUSTRALIA,"Spearfishing, Scuba diving",Male,NO,Other sharks,nov
1962,UNPROVOKED,USA,Spearfishing / Scuba diving (at surface),Male,NO,White shark,nov
1962,UNPROVOKED,MEXICO,Wading,Male,YES,Other sharks,oct
1962,BOAT,AUSTRALIA,Adrift after wave swamped engine,Male,NO,Other sharks,oct
1962,UNPROVOKED,BRITISH WEST INDIES,Spearfishing,Male,NO,Other sharks,sep
1962,UNPROVOKED,ITALY,Spearfishing with Scuba gear,Male,YES,White shark,sep
1962,PROVOKED,PAPUA NEW GUINEA,Fishing,Male,NO,Other sharks,aug
1962,PROVOKED,USA,Diving for abalone,Male,NO,Other sharks,aug
1962,UNPROVOKED,USA,Surf fishing in waist-deep water,Male,YES,Other sharks,aug
1962,UNPROVOKED,USA,Standing,Male,NO,Other sharks,aug
1962,UNPROVOKED,USA,Standing,Male,NO,Other sharks,jul
1962,PROVOKED,MADAGASCAR,Finning the shark,Male,NO,Other sharks,jul
1962,PROVOKED,USA,Fishing for albacore,Male,NO,Other sharks,jul
1962,UNPROVOKED,USA,Rolled off raft,Male,NO,Other sharks,jun
1962,UNPROVOKED,PAPUA NEW GUINEA,Washing,Male,YES,Other sharks,jun
1962,PROVOKED,USA,"Scuba diving, attempting to catch a captive shark",Male,NO,Other sharks,jun
1962,UNPROVOKED,SOUTH AFRICA,Wading,Male,NO,Other sharks,apr
1962,UNPROVOKED,PAPUA NEW GUINEA,Swimming,Male,YES,Other sharks,mar
1962,UNPROVOKED,PAPUA NEW GUINEA,Swimming along a row of nets,Male,NO,Other sharks,feb
1962,PROVOKED,NEW ZEALAND,Swimming,Male,NO,Other sharks,feb
1962,UNPROVOKED,AUSTRALIA,Fishing for snappers & cleaning mullet. Put mullet over side of boat to wash it,Male,NO,Other sharks,feb
1962,UNPROVOKED,SOUTH AFRICA,Treading water,Male,YES,White shark,feb
1962,UNPROVOKED,AUSTRALIA,Swimming,Male,NO,Other sharks,feb
1962,UNPROVOKED,NEW ZEALAND,Splashing ,Male,NO,Other sharks,jan
1962,PROVOKED,AUSTRALIA,Spearfishing,Male,NO,Other sharks,jan
1962,UNPROVOKED,USA,Spearfishing / Scuba diving (at surface),Male,NO,White shark,jan
1962,UNPROVOKED,AUSTRALIA,Surfing,Male,NO,Other sharks,jan
1962,UNPROVOKED,PAPUA NEW GUINEA,Spearfishing,Male,NO,White shark,jan
1962,UNPROVOKED,NEW ZEALAND,Surf fishing,Female,NO,Other sharks,jan
1962,UNPROVOKED,MARSHALL ISLANDS,Fishing with hand net in 2' of water,Male,NO,Other sharks,jan
1961,UNPROVOKED,AUSTRALIA,Standing,Female,YES,Other sharks,dec
1961,UNPROVOKED,AUSTRALIA,Standing,Male,NO,Other sharks,dec
1961,UNPROVOKED,SOUTH AFRICA,Treading water,Male,NO,Other sharks,dec
1961,PROVOKED,AUSTRALIA,Spearfishing,Male,NO,Other sharks,dec
1961,UNPROVOKED,AUSTRALIA,"Surfing, pushing board ashore",Male,YES,Other sharks,dec
1961,UNPROVOKED,AUSTRALIA,Swimming with other crew near wharf,Male,NO,Other sharks,dec
1961,UNPROVOKED,CROATIA,Swimming,Male,YES,White shark,sep
1961,UNPROVOKED,,"Survived US Naval aircraft crash, climbing onboard rescue vessel when he fell back into sea ",Male,NO,White shark,sep
1961,UNPROVOKED,PERSIAN GULF,"Free diving, surveying a pipeline & examing cathodes under jetty",Male,NO,Other sharks,sep
1961,PROVOKED,ITALY,Fishing,Male,NO,Other sharks,sep
1961,UNPROVOKED,USA,Swimming,Male,NO,White shark,aug
1961,UNPROVOKED,USA,Wading,Male,NO,White shark,aug
1961,UNPROVOKED,BERMUDA,Spearfishing,Male,NO,Other sharks,aug
1961,UNPROVOKED,USA,"Net fishing, picking catch from the net",Male,NO,Other sharks,aug
1961,PROVOKED,USA,Spearfishing,Male,NO,Other sharks,jul
1961,BOAT,USA,Spearfishing on Scuba,Male,NO,Other sharks,jun
1961,PROVOKED,PAPUA NEW GUINEA,"Fishing, speared shark upset canoe & man fell in water",Male,NO,Other sharks,jun
1961,UNPROVOKED,USA,Free diving for abalone,Male,NO,White shark,may
1961,UNPROVOKED,USA,Walking in chest-deep water,Male,NO,Other sharks,may
1961,PROVOKED,AUSTRALIA,Spearfishing,Male,NO,Other sharks,apr
1961,UNPROVOKED,MOZAMBIQUE,Swimming,Male,NO,Other sharks,apr
1961,PROVOKED,SOUTH AFRICA,Diving,Male,NO,Other sharks,apr
1961,UNPROVOKED,USA,Spearfishing,Male,NO,Other sharks,apr
1961,PROVOKED,AUSTRALIA,Spearfishing,Male,NO,Other sharks,apr
1961,UNPROVOKED,AUSTRALIA,"Checking fish traps, fell into the water",Male,NO,Other sharks,apr
1961,UNPROVOKED,MOZAMBIQUE,"Swimming, using bundles of sticks as raft",Male,YES,Other sharks,apr
1961,UNPROVOKED,AUSTRALIA,Spearfishing,Male,NO,Other sharks,apr
1961,UNPROVOKED,AUSTRALIA,Spearfishing,Male,NO,Other sharks,mar
1961,UNPROVOKED,AUSTRALIA,Swimming,Male,NO,Other sharks,mar
1961,UNPROVOKED,AUSTRALIA,Spearfishing,Male,NO,White shark,mar
1961,UNPROVOKED,,Free diving,Male,NO,Other sharks,mar
1961,PROVOKED,SOUTH AFRICA,Fishing,Male,NO,Other sharks,mar
1961,UNPROVOKED,AUSTRALIA,Standing,Female,NO,Other sharks,feb
1961,UNPROVOKED,SOUTH AFRICA,"Spearfishing, shark grabbed his white t-shirt and towed him ",Male,NO,Other sharks,feb
1961,UNPROVOKED,SOUTH AFRICA,Swimming,Male,YES,Other sharks,feb
1961,UNPROVOKED,AUSTRALIA,Collecting crayfish,Male,NO,Other sharks,feb
1961,UNPROVOKED,SOUTH AFRICA,Swimming,Male,NO,White shark,jan
1961,PROVOKED,AUSTRALIA,Collecting aquarium specimens,Male,NO,Other sharks,jan
1961,UNPROVOKED,SOUTH AFRICA,Standing,Male,NO,White shark,jan
1961,PROVOKED,AUSTRALIA,Fishing,Male,NO,Other sharks,jan
1961,UNPROVOKED,MOZAMBIQUE,Swimming,Male,NO,Other sharks,jan
1961,UNPROVOKED,COLUMBIA,Taking boat from California to Florida when it ran aground & he was swimming back to boat,Male,NO,Other sharks,jan
1960,UNPROVOKED,SOUTH AFRICA,Swimming,Male,YES,White shark,dec
1960,UNPROVOKED,AUSTRALIA,"Fishing, when line became snagged on rock & he dived into water to free it ",Male,NO,Other sharks,dec
1960,UNPROVOKED,AUSTRALIA,Fishing,Male,NO,Other sharks,dec
1960,UNPROVOKED,AUSTRALIA,Swimming,Male,NO,Other sharks,nov
1960,UNPROVOKED,AUSTRALIA,"Spearfishing, speared fish retreated to cave where shark grabbed his arm",Male,NO,Other sharks,nov
1960,PROVOKED,USA,Fishing inside net,Male,NO,Other sharks,sep
1960,PROVOKED,USA,Holding shark on leader & dangling it above the water,Male,NO,Other sharks,aug
1960,PROVOKED,ENGLAND,Helping angler land a shark,Male,NO,Other sharks,aug
1960,UNPROVOKED,USA,"Fishing, Struck by another shark when removing shark from line",Male,NO,Other sharks,aug
1960,PROVOKED,USA,"Fishing, tossing netted shark onboard",Male,NO,Other sharks,jul
1960,PROVOKED,USA,Surf fishing,Male,NO,Other sharks,jun
1960,PROVOKED,,Fishing,Male,NO,Other sharks,jun
1960,UNPROVOKED,USA,Scuba diving,Male,NO,Other sharks,jun
1960,UNPROVOKED,BERMUDA,Free diving but treading water at surface,Male,NO,Other sharks,may
1960,UNPROVOKED,USA,Swimming ,Female,NO,White shark,may
1960,UNPROVOKED,SOUTH AFRICA,Treading water,Male,NO,White shark,apr
1960,UNPROVOKED,USA,Skindiving for abalone (but at surface),Male,NO,White shark,apr
1960,PROVOKED,AUSTRALIA,"Fishing, hauling in a set line",Male,NO,Other sharks,apr
1960,PROVOKED,SOUTH AFRICA,Fishing,Male,NO,Other sharks,apr
1960,UNPROVOKED,AUSTRALIA,Surfing,Male,NO,White shark,apr
1960,PROVOKED,AUSTRALIA,"Spearfishing, shot a sandtiger shark. Cord to spear tangled round his legs & a wave washed him onto a reef.",Male,NO,Other sharks,apr
1960,UNPROVOKED,AUSTRALIA,Spearfishing,Male,NO,Other sharks,apr
1960,UNPROVOKED,AUSTRALIA,"Speared a grouper, saw shark but it came for him instead of the fish so he fired spear into sharks mouth. Then shark took grouper but unable to swallow because of the spear in its mouth.",Male,NO,Other sharks,apr
1960,UNPROVOKED,USA,Treading water,Male,NO,Other sharks,mar
1960,UNPROVOKED,GUAM,"Spearfishing, carrying fish on belt",Male,NO,Other sharks,mar
1960,UNPROVOKED,AUSTRALIA,"Wading, fishing for flounder",Male,NO,Other sharks,feb
1960,UNPROVOKED,NEW ZEALAND,Spearfishing,Male,NO,Other sharks,feb
1960,UNPROVOKED,PAPUA NEW GUINEA,Spearfishing,Male,YES,Other sharks,feb
1960,PROVOKED,AUSTRALIA,Spearfishing,Male,NO,Other sharks,feb
1960,UNPROVOKED,AUSTRALIA,Free diving,Male,YES,Other sharks,jan
1960,PROVOKED,AUSTRALIA,"Fishing, lifting shark out of craypot",Male,NO,Other sharks,jan
1959,PROVOKED,AUSTRALIA,"Spearfishing, Smith  & Walker touched shark with tip of their guns",Male,NO,Other sharks,dec
1959,BOAT,NEW ZEALAND,Fishing for snapper,Male,NO,Other sharks,dec
1959,UNPROVOKED,AUSTRALIA,Body surfing,Male,NO,Other sharks,nov
1959,UNPROVOKED,AUSTRALIA,Standing in chest-deep water,Male,NO,Other sharks,nov
1959,UNPROVOKED,AUSTRALIA,Trailing the field in a surf race,Male,NO,Other sharks,nov
1959,UNPROVOKED,USA,Swimming at surface through school of feeding 2.5' to 5 sharks,Male,NO,Other sharks,nov
1959,PROVOKED,AUSTRALIA,"Spearfishing, shot shark, hauled it onto boat",Male,NO,Other sharks,nov
1959,UNPROVOKED,USA,Diving for abalone,Male,NO,White shark,oct
1959,UNPROVOKED,FIJI,Dived overboard to retrieve dinghy,Male,YES,Other sharks,oct
1959,SEA DISASTER,USA,"Adrift, hanging onto cushion, after his 17' skiff ran out of gas & capsized 3 miles from shore",Male,NO,Other sharks,sep
1959,UNPROVOKED,USA,Spearfishing on Scuba,Male,YES,Other sharks,aug
1959,PROVOKED,USA,Fishing,Male,NO,Other sharks,aug
1959,PROVOKED,USA,"Spearfishing with Joe Turner (24). Shark attracted to speared halibut on belt of one diver, tried to bite Ides speargun & he shot it in the mouth",Male,NO,Other sharks,aug
1959,PROVOKED,CROATIA,Fishing,Male,NO,Other sharks,aug
1959,UNPROVOKED,JAPAN,Swimming,Male,YES,Other sharks,aug
1959,UNPROVOKED,USA,Spearfishing (but on surface),Male,NO,Other sharks,jul
1959,PROVOKED,USA,Dragging stranded shark ashore,Male,NO,Other sharks,jul
1959,PROVOKED,USA,Free diving,Male,NO,Other sharks,jul
1959,UNPROVOKED,USA,Free diving for abalone,Male,YES,White shark,jun
1959,PROVOKED,SOUTH AFRICA,Spearfishing,Male,NO,White shark,may
1959,UNPROVOKED,USA,Treading water,Male,YES,White shark,may
1959,UNPROVOKED,USA,Spearfishing,Male,NO,Other sharks,may
1959,UNPROVOKED,AUSTRALIA,Diving for pearl shell,Male,NO,Other sharks,apr
1959,BOAT,AUSTRALIA,Fishing for snapper,Male,NO,Other sharks,feb
1959,PROVOKED,PAPUA NEW GUINEA,Fishing,Male,NO,Other sharks,feb
1959,UNPROVOKED,SOUTH AFRICA,Treading water,Male,NO,Other sharks,feb
1959,UNPROVOKED,AUSTRALIA,Working prawn net,Male,NO,Other sharks,jan
1959,UNPROVOKED,ECUADOR,Washed overboard into school of fish,Male,NO,Other sharks,jan
1959,UNPROVOKED,AUSTRALIA,In deep water about 100 yards from his ship,Male,YES,Other sharks,jan
1959,UNPROVOKED,AUSTRALIA,"Surfing, but treading water",Male,NO,Other sharks,jan
1959,UNPROVOKED,SOUTH AFRICA,Swimming,Male,NO,White shark,jan
1959,UNPROVOKED,NEW GUINEA,Dragging banana seeds through the shallows,Male,NO,Other sharks,jan
1958,UNPROVOKED,USA,Surfing on air mattress,Male,YES,Other sharks,dec
1958,UNPROVOKED,AMERICAN SAMOA,Cleaning hull of ship ,Male,YES,Other sharks,dec
1958,UNPROVOKED,AUSTRALIA,Swimming,Male,YES,Other sharks,nov
1958,UNPROVOKED,ANDAMAN / NICOBAR ISLANDAS,"""Climbing up to ship after repairing the stern in water""",Male,YES,Other sharks,sep
1958,UNPROVOKED,BAHAMAS,Fishing,Male,NO,Other sharks,sep
1958,UNPROVOKED,CROATIA,Swimming,Female,NO,Other sharks,aug
1958,UNPROVOKED,USA,"Swimming, ducking for shells in water 0.9 m deep",Male,NO,Other sharks,jul
1958,UNPROVOKED,USA,"Swimming, ducking for shells in water 0.9 m deep",Male,NO,Other sharks,jul
1958,SEA DISASTER,,U.S. Airforce C124 enroute from Hickham Air Base to Japan went down. The 3 survivors fashioned raft from mailbags  & were rescued 3 days after the crash.,Male,YES,Other sharks,jul
1958,SEA DISASTER,,U.S. Airforce C124 enroute from Hickham Air Base to Japan went down. The 3 survivors fashioned raft from mailbags  & were rescued 3 days after the crash.,Male,NO,Other sharks,jul
1958,PROVOKED,USA,Free diving,Male,NO,Other sharks,jul
1958,PROVOKED,USA,Wading,Male,NO,Other sharks,jun
1958,UNPROVOKED,USA,Walking,Male,NO,Other sharks,jun
1958,PROVOKED,USA,"Swimming, towing the shark",Male,NO,Other sharks,jun
1958,PROVOKED,USA,Free diving,Male,NO,Other sharks,apr
1958,UNPROVOKED,TAIWAN,Diving,Male,NO,Other sharks,apr
1958,UNPROVOKED,SOUTH AFRICA,Paddling in knee-deep water,Female,YES,Other sharks,apr
1958,UNPROVOKED,SOUTH AFRICA,Swimming with goggles,Male,YES,Other sharks,apr
1958,PROVOKED,USA,Spearfishing on Scuba,Male,NO,Other sharks,feb
1958,UNPROVOKED,AUSTRALIA,Body surfing,Male,NO,Other sharks,jan
1958,UNPROVOKED,SOUTH AFRICA,Swimming,Male,YES,White shark,jan
1957,UNPROVOKED,SOUTH AFRICA,Standing,Female,NO,Other sharks,dec
1957,UNPROVOKED,SOUTH AFRICA,Floating,Male,YES,Other sharks,dec
1957,PROVOKED,USA,Spearfishing on Scuba,Male,NO,White shark,jul
1957,UNPROVOKED,USA,Swimming,Male,YES,White shark,jul
1957,UNPROVOKED,AUSTRALIA,Diving for trochus,Male,NO,Other sharks,jul
1957,UNPROVOKED,AUSTRALIA,Competing in spearfishing championship & towing dead fish,Male,NO,Other sharks,may
1957,UNPROVOKED,USA,Swimming,Male,YES,White shark,apr
1957,UNPROVOKED,AUSTRALIA,Surfing,Male,NO,Other sharks,apr
1957,PROVOKED,USA,Standing,Male,NO,Other sharks,apr
1957,UNPROVOKED,AUSTRALIA,Swimming between  anchored  pearling luggers,Male,NO,Other sharks,apr
1957,UNPROVOKED,USA,Floating,Male,NO,Other sharks,feb
1956,UNPROVOKED,PAPUA NEW GUINEA,Spearfishing,Male,YES,Other sharks,dec
1956,PROVOKED,NEW ZEALAND,Fishing,Male,NO,Other sharks,dec
1956,UNPROVOKED,SOUTH AFRICA,Free diving for sinkers,Male,NO,White shark,oct
1956,UNPROVOKED,PAPUA NEW GUINEA,"Spearfishing, holding 5' speared fish",Male,NO,Other sharks,oct
1956,UNPROVOKED,SENEGAL,"Skindiving, fish at belt",Male,NO,Other sharks,oct
1956,UNPROVOKED,USA,Surf fishing,Male,NO,Other sharks,sep
1956,UNPROVOKED,PAPUA NEW GUINEA,Fishing ,Male,YES,Other sharks,aug
1956,PROVOKED,AUSTRALIA,Diving,Male,NO,Other sharks,aug
1956,UNPROVOKED,USA,Swimming near pier,Male,NO,White shark,aug
1956,PROVOKED,USA,Fishing,Male,NO,Other sharks,jul
1956,UNPROVOKED,MALTA,Swimming,Male,YES,White shark,jul
1956,UNPROVOKED,AUSTRALIA,"Line fishing from Lakotoi, saw shoal of fish, dived overboard, had speared second fish & surfaced for air",Male,NO,Other sharks,jun
1956,UNPROVOKED,AUSTRALIA,"Swimming, attacked at  surf carnival",Male,YES,Other sharks,mar
1956,UNPROVOKED,AUSTRALIA,Diving into water,Male,YES,Other sharks,feb
1956,UNPROVOKED,AUSTRALIA,Surf skiing,Male,NO,Other sharks,jan
1955,UNPROVOKED,PAPUA NEW GUINEA,Swimming,Male,NO,Other sharks,nov
1955,PROVOKED,AUSTRALIA,Spearfishing & lassoed shark,Male,NO,Other sharks,oct
1955,SEA DISASTER,,"""Flying Tiger"" transport plane went down with 5 men onboard",Male,YES,White shark,sep
1955,SEA DISASTER,,"""Flying Tiger"" transport plane went down with 5 men onboard",Male,NO,White shark,sep
1955,PROVOKED,USA,Surfing,Male,NO,Other sharks,aug
1955,UNPROVOKED,CROATIA,Swimming,Female,YES,White shark,aug
1955,UNPROVOKED,AMERICAN SAMOA,Swimming,Male,YES,Other sharks,aug
1955,PROVOKED,USA,Fishing,Male,NO,Other sharks,aug
1955,UNPROVOKED,USA,Wading,Male,NO,Other sharks,jun
1955,UNPROVOKED,MONTENEGRO,Swimming,Male,YES,White shark,jul
1955,UNPROVOKED,YEMEN,Swimming,Female,YES,Other sharks,jul
1955,PROVOKED,USA,Spearfishing,Male,NO,Other sharks,may
1955,UNPROVOKED,PAPUA NEW GUINEA,Spearfishing or fishing,Male,NO,Other sharks,apr
1955,UNPROVOKED,PAPUA NEW GUINEA,Spearfishing,Male,NO,Other sharks,apr
1955,UNPROVOKED,USA,Scuba diving,Male,NO,Other sharks,feb
1955,UNPROVOKED,USA,Spearfishing,Male,NO,White shark,feb
1955,UNPROVOKED,AUSTRALIA,Swimming,Male,YES,White shark,feb
1955,UNPROVOKED,AUSTRALIA,Hunting lobsters in 2.4 m of water,Male,YES,Other sharks,jan
1954,UNPROVOKED,USA,Spearfishing,Male,NO,Other sharks,nov
1954,PROVOKED,UNITED KINGDOM,Fishing  (trawling),Male,NO,Other sharks,oct
1954,UNPROVOKED,USA,Swimming,Male,NO,Other sharks,sep
1954,UNPROVOKED,AUSTRALIA,"Spearfishing, hunting crayfish",Male,YES,Other sharks,sep
1954,PROVOKED,CUBA,Spearfishing,Male,NO,Other sharks,aug
1954,PROVOKED,CUBA,Spearfishing,Male,NO,Other sharks,aug
1954,UNPROVOKED,BERMUDA,Swimming,Male,NO,Other sharks,jul
